entry_time,exit_time,entry,stop,exit,reason,ret_net_pct,R
2021-05-13T06:00:00+0000,2021-05-13T09:00:00+0000,330.64,317.86,317.86,stop,-3.9452,-1.0
2021-05-13T21:00:00+0000,2021-05-14T15:00:00+0000,306.09,290.95,336.37,target,9.8125,2.0
2021-05-17T19:00:00+0000,2021-05-18T02:00:00+0000,276.24,261.47,305.78,target,10.6136,2.0
2021-05-22T09:00:00+0000,2021-05-23T07:00:00+0000,172.61,161.39,161.39,stop,-6.5802,-1.0
2021-05-23T21:00:00+0000,2021-05-24T19:00:00+0000,137.55,118.0,176.65,target,28.346,2.0
2021-05-25T21:00:00+0000,2021-05-25T22:00:00+0000,173.39,168.89,182.39,target,5.1106,2.0
2021-05-27T22:00:00+0000,2021-05-28T00:00:00+0000,196.88,191.01,191.01,stop,-3.0615,-1.0
2021-05-28T13:00:00+0000,2021-05-29T15:00:00+0000,176.55,165.25,165.25,stop,-6.4805,-1.0
2021-05-30T03:00:00+0000,2021-05-30T11:00:00+0000,162.8,155.0,178.4,target,9.5023,2.0
2021-05-31T07:00:00+0000,2021-05-31T09:00:00+0000,168.79,163.5,179.37,target,6.1881,2.0
2021-06-01T14:00:00+0000,2021-06-04T05:00:00+0000,183.56,175.86,175.86,stop,-4.2748,-1.0
2021-06-05T21:00:00+0000,2021-06-05T21:00:00+0000,173.86,171.83,171.83,stop,-1.2476,-1.0
2021-06-06T15:00:00+0000,2021-06-06T19:00:00+0000,176.91,174.08,174.08,stop,-1.6797,-1.0
2021-06-07T10:00:00+0000,2021-06-07T16:00:00+0000,178.44,176.27,176.27,stop,-1.2961,-1.0
2021-06-08T17:00:00+0000,2021-06-10T00:00:00+0000,154.49,144.83,173.81,target,12.4257,2.0
2021-06-10T10:00:00+0000,2021-06-10T14:00:00+0000,169.82,165.51,165.51,stop,-2.618,-1.0
2021-06-10T21:00:00+0000,2021-06-11T21:00:00+0000,167.1,161.96,161.96,stop,-3.156,-1.0
2021-06-13T16:00:00+0000,2021-06-13T16:00:00+0000,160.25,158.68,163.39,target,1.8794,2.0
2021-06-15T18:00:00+0000,2021-06-15T20:00:00+0000,175.49,172.2,172.2,stop,-1.9548,-1.0
2021-06-16T05:00:00+0000,2021-06-16T11:00:00+0000,173.58,170.2,170.2,stop,-2.0272,-1.0
2021-06-17T01:00:00+0000,2021-06-17T17:00:00+0000,168.38,165.12,165.12,stop,-2.0161,-1.0
2021-06-17T23:00:00+0000,2021-06-18T02:00:00+0000,165.77,162.78,162.78,stop,-1.8837,-1.0
2021-06-20T05:00:00+0000,2021-06-20T09:00:00+0000,154.41,150.28,150.28,stop,-2.7547,-1.0
2021-06-20T15:00:00+0000,2021-06-21T06:00:00+0000,148.58,143.59,143.59,stop,-3.4385,-1.0
2021-06-21T14:00:00+0000,2021-06-21T21:00:00+0000,137.39,127.52,127.52,stop,-7.2639,-1.0
2021-06-22T02:00:00+0000,2021-06-22T09:00:00+0000,128.83,119.7,119.7,stop,-7.1669,-1.0
2021-06-24T04:00:00+0000,2021-06-24T08:00:00+0000,126.61,123.63,132.57,target,4.6274,2.0
2021-06-26T01:00:00+0000,2021-06-26T07:00:00+0000,128.11,123.8,123.8,stop,-3.4443,-1.0
2021-06-27T12:00:00+0000,2021-06-27T17:00:00+0000,127.04,125.69,125.69,stop,-1.1427,-1.0
2021-06-27T22:00:00+0000,2021-06-27T23:00:00+0000,126.86,124.55,131.48,target,3.5618,2.0
2021-06-29T22:00:00+0000,2021-06-29T22:00:00+0000,146.31,144.3,144.3,stop,-1.4538,-1.0
2021-06-30T18:00:00+0000,2021-07-01T06:00:00+0000,139.21,136.01,136.01,stop,-2.3787,-1.0
2021-07-01T12:00:00+0000,2021-07-01T19:00:00+0000,136.95,134.3,134.3,stop,-2.015,-1.0
2021-07-02T08:00:00+0000,2021-07-03T07:00:00+0000,133.27,130.51,138.79,target,4.062,2.0
2021-07-03T23:00:00+0000,2021-07-04T01:00:00+0000,139.21,137.51,137.51,stop,-1.3012,-1.0
2021-07-05T11:00:00+0000,2021-07-05T11:00:00+0000,140.9,139.14,139.14,stop,-1.3291,-1.0
2021-07-05T17:00:00+0000,2021-07-08T00:00:00+0000,137.46,134.58,134.58,stop,-2.1752,-1.0
2021-07-08T15:00:00+0000,2021-07-09T00:00:00+0000,130.63,127.71,127.71,stop,-2.3153,-1.0
2021-07-09T03:00:00+0000,2021-07-12T06:00:00+0000,129.63,125.88,137.13,target,5.7057,2.0
2021-07-13T01:00:00+0000,2021-07-13T05:00:00+0000,133.87,131.77,131.77,stop,-1.6487,-1.0
2021-07-14T10:00:00+0000,2021-07-15T16:00:00+0000,127.17,123.75,123.75,stop,-2.7693,-1.0
2021-07-16T13:00:00+0000,2021-07-17T00:00:00+0000,122.75,120.3,120.3,stop,-2.0759,-1.0
2021-07-18T01:00:00+0000,2021-07-18T14:00:00+0000,122.66,119.63,119.63,stop,-2.5502,-1.0
2021-07-19T20:00:00+0000,2021-07-20T01:00:00+0000,114.27,112.42,112.42,stop,-1.699,-1.0
2021-07-20T15:00:00+0000,2021-07-21T10:00:00+0000,107.28,103.93,113.98,target,6.1653,2.0
2021-07-23T13:00:00+0000,2021-07-23T15:00:00+0000,119.87,118.73,118.73,stop,-1.031,-1.0
2021-07-23T20:00:00+0000,2021-07-23T22:00:00+0000,118.73,116.96,122.27,target,2.9016,2.0
2021-07-25T16:00:00+0000,2021-07-25T23:00:00+0000,125.0,123.68,127.64,target,2.032,2.0
2021-07-28T19:00:00+0000,2021-08-01T03:00:00+0000,139.0,134.07,148.86,target,7.0135,2.0
2021-08-01T20:00:00+0000,2021-08-01T22:00:00+0000,145.69,143.0,143.0,stop,-1.9264,-1.0
2021-08-02T23:00:00+0000,2021-08-03T01:00:00+0000,142.16,139.42,139.42,stop,-2.0074,-1.0
2021-08-03T19:00:00+0000,2021-08-04T04:00:00+0000,139.1,136.8,136.8,stop,-1.7335,-1.0
2021-08-05T14:00:00+0000,2021-08-05T19:00:00+0000,138.81,136.07,144.29,target,3.8678,2.0
2021-08-06T13:00:00+0000,2021-08-06T15:00:00+0000,145.04,143.37,148.38,target,2.2228,2.0
2021-08-07T15:00:00+0000,2021-08-08T16:00:00+0000,152.55,149.03,149.03,stop,-2.3874,-1.0
2021-08-08T22:00:00+0000,2021-08-09T00:00:00+0000,149.85,147.01,147.01,stop,-1.9752,-1.0
2021-08-10T06:00:00+0000,2021-08-10T06:00:00+0000,162.92,161.0,166.76,target,2.277,2.0
2021-08-10T12:00:00+0000,2021-08-10T12:00:00+0000,163.34,161.75,166.52,target,1.8669,2.0
2021-08-12T01:00:00+0000,2021-08-12T05:00:00+0000,176.21,168.58,168.58,stop,-4.4101,-1.0
2021-08-12T19:00:00+0000,2021-08-13T07:00:00+0000,166.17,160.83,176.85,target,6.3472,2.0
2021-08-14T06:00:00+0000,2021-08-14T09:00:00+0000,180.54,177.16,177.16,stop,-1.9522,-1.0
2021-08-14T22:00:00+0000,2021-08-15T07:00:00+0000,181.54,176.96,176.96,stop,-2.6029,-1.0
2021-08-17T02:00:00+0000,2021-08-17T20:00:00+0000,180.3,173.08,173.08,stop,-4.0844,-1.0
2021-08-18T06:00:00+0000,2021-08-19T12:00:00+0000,171.11,162.91,162.91,stop,-4.8722,-1.0
2021-08-21T13:00:00+0000,2021-08-21T19:00:00+0000,182.29,178.0,178.0,stop,-2.4334,-1.0
2021-08-23T17:00:00+0000,2021-08-23T19:00:00+0000,188.62,185.37,185.37,stop,-1.803,-1.0
2021-08-24T12:00:00+0000,2021-08-24T12:00:00+0000,186.35,184.0,184.0,stop,-1.3411,-1.0
2021-08-24T23:00:00+0000,2021-08-24T23:00:00+0000,177.7,173.66,173.66,stop,-2.3535,-1.0
2021-08-25T01:00:00+0000,2021-08-25T08:00:00+0000,176.11,172.59,172.59,stop,-2.0788,-1.0
2021-08-27T01:00:00+0000,2021-08-27T04:00:00+0000,169.09,165.28,165.28,stop,-2.3332,-1.0
2021-08-27T06:00:00+0000,2021-08-27T15:00:00+0000,168.59,165.09,175.59,target,4.0721,2.0
2021-08-28T13:00:00+0000,2021-08-28T14:00:00+0000,174.6,172.04,172.04,stop,-1.5462,-1.0
2021-08-30T08:00:00+0000,2021-08-30T12:00:00+0000,172.83,170.68,170.68,stop,-1.324,-1.0
2021-08-30T16:00:00+0000,2021-08-30T23:00:00+0000,171.31,167.56,167.56,stop,-2.269,-1.0
2021-09-01T02:00:00+0000,2021-09-01T14:00:00+0000,171.12,168.55,176.26,target,2.9237,2.0
2021-09-03T03:00:00+0000,2021-09-03T10:00:00+0000,184.2,180.01,192.58,target,4.4694,2.0
2021-09-04T21:00:00+0000,2021-09-05T13:00:00+0000,214.27,209.19,224.43,target,4.6617,2.0
2021-09-06T21:00:00+0000,2021-09-06T23:00:00+0000,222.53,219.5,219.5,stop,-1.4416,-1.0
2021-09-08T09:00:00+0000,2021-09-12T09:00:00+0000,177.76,169.32,181.73,time,2.1533,0.4704
2021-09-16T16:00:00+0000,2021-09-16T20:00:00+0000,189.77,184.93,184.93,stop,-2.6305,-1.0
2021-09-18T00:00:00+0000,2021-09-18T00:00:00+0000,180.08,178.35,178.35,stop,-1.0407,-1.0
2021-09-18T14:00:00+0000,2021-09-18T17:00:00+0000,183.74,180.58,180.58,stop,-1.7998,-1.0
2021-09-19T02:00:00+0000,2021-09-19T11:00:00+0000,180.57,178.29,178.29,stop,-1.3427,-1.0
2021-09-19T21:00:00+0000,2021-09-19T22:00:00+0000,177.07,174.53,174.53,stop,-1.5145,-1.0
2021-09-20T00:00:00+0000,2021-09-20T00:00:00+0000,175.68,172.44,172.44,stop,-1.9243,-1.0
2021-09-21T02:00:00+0000,2021-09-21T21:00:00+0000,160.45,149.72,149.72,stop,-6.7674,-1.0
2021-09-22T02:00:00+0000,2021-09-24T11:00:00+0000,152.55,144.43,144.43,stop,-5.4028,-1.0
2021-09-25T16:00:00+0000,2021-09-25T21:00:00+0000,151.94,149.02,149.02,stop,-2.0018,-1.0
2021-09-26T10:00:00+0000,2021-09-28T22:00:00+0000,150.24,141.74,141.74,stop,-5.7376,-1.0
2021-09-30T00:00:00+0000,2021-09-30T02:00:00+0000,144.66,142.51,148.96,target,2.8925,2.0
2021-10-04T08:00:00+0000,2021-10-04T11:00:00+0000,167.91,164.24,164.24,stop,-2.2657,-1.0
2021-10-04T13:00:00+0000,2021-10-04T14:00:00+0000,166.3,163.58,163.58,stop,-1.7156,-1.0
2021-10-04T17:00:00+0000,2021-10-05T10:00:00+0000,165.46,161.21,173.96,target,5.0572,2.0
2021-10-06T13:00:00+0000,2021-10-10T13:00:00+0000,177.16,163.8,179.97,time,1.5061,0.2103
2021-10-11T23:00:00+0000,2021-10-12T02:00:00+0000,178.35,174.8,174.8,stop,-2.0705,-1.0
2021-10-12T14:00:00+0000,2021-10-14T16:00:00+0000,172.18,166.31,183.92,target,6.7384,2.0
2021-10-15T03:00:00+0000,2021-10-17T20:00:00+0000,183.69,176.65,176.65,stop,-3.9125,-1.0
2021-10-18T14:00:00+0000,2021-10-20T13:00:00+0000,184.61,178.61,196.61,target,6.4202,2.0
2021-10-22T01:00:00+0000,2021-10-22T14:00:00+0000,200.46,196.43,196.43,stop,-2.0904,-1.0
2021-10-23T12:00:00+0000,2021-10-24T16:00:00+0000,194.3,188.98,188.98,stop,-2.818,-1.0
2021-10-25T23:00:00+0000,2021-10-26T12:00:00+0000,195.7,194.14,194.14,stop,-0.8771,-1.0
2021-10-26T18:00:00+0000,2021-10-27T00:00:00+0000,193.46,190.4,199.58,target,3.0834,2.0
2021-10-27T20:00:00+0000,2021-10-27T23:00:00+0000,184.83,181.43,181.43,stop,-1.9195,-1.0
2021-10-28T02:00:00+0000,2021-10-28T19:00:00+0000,182.17,177.58,191.35,target,4.9592,2.0
2021-10-30T16:00:00+0000,2021-10-30T22:00:00+0000,192.5,188.93,188.93,stop,-1.9345,-1.0
2021-11-01T05:00:00+0000,2021-11-01T16:00:00+0000,191.44,187.9,198.52,target,3.6183,2.0
2021-11-04T20:00:00+0000,2021-11-06T07:00:00+0000,200.97,196.1,196.1,stop,-2.5032,-1.0
2021-11-10T05:00:00+0000,2021-11-10T12:00:00+0000,266.85,254.19,292.17,target,9.4085,2.0
2021-11-11T20:00:00+0000,2021-11-12T01:00:00+0000,264.1,258.06,276.18,target,4.494,2.0
2021-11-12T14:00:00+0000,2021-11-12T15:00:00+0000,265.52,256.0,256.0,stop,-3.6654,-1.0
2021-11-13T01:00:00+0000,2021-11-13T01:00:00+0000,254.45,249.74,249.74,stop,-1.9311,-1.0
2021-11-13T07:00:00+0000,2021-11-13T12:00:00+0000,251.45,245.51,245.51,stop,-2.4423,-1.0
2021-11-16T22:00:00+0000,2021-11-17T03:00:00+0000,233.38,225.1,225.1,stop,-3.6279,-1.0
2021-11-18T11:00:00+0000,2021-11-18T15:00:00+0000,224.99,213.02,213.02,stop,-5.4002,-1.0
2021-11-19T01:00:00+0000,2021-11-19T02:00:00+0000,209.17,201.5,201.5,stop,-3.7469,-1.0
2021-11-19T05:00:00+0000,2021-11-20T01:00:00+0000,207.04,199.56,222.0,target,7.1457,2.0
2021-11-20T19:00:00+0000,2021-11-22T04:00:00+0000,226.64,212.61,212.61,stop,-6.2704,-1.0
2021-11-22T23:00:00+0000,2021-11-25T10:00:00+0000,211.26,205.14,223.5,target,5.7138,2.0
2021-11-25T23:00:00+0000,2021-11-26T02:00:00+0000,223.71,220.8,220.8,stop,-1.3808,-1.0
2021-11-27T01:00:00+0000,2021-11-27T20:00:00+0000,198.32,194.51,194.51,stop,-2.0011,-1.0
2021-11-27T23:00:00+0000,2021-11-28T02:00:00+0000,195.26,190.57,190.57,stop,-2.4819,-1.0
2021-11-28T20:00:00+0000,2021-11-29T17:00:00+0000,189.86,181.91,205.76,target,8.2946,2.0
2021-12-02T02:00:00+0000,2021-12-02T03:00:00+0000,209.25,205.25,205.25,stop,-1.9916,-1.0
2021-12-02T13:00:00+0000,2021-12-03T02:00:00+0000,204.64,202.03,202.03,stop,-1.3554,-1.0
2021-12-03T06:00:00+0000,2021-12-03T15:00:00+0000,202.74,198.14,198.14,stop,-2.3489,-1.0
2021-12-05T06:00:00+0000,2021-12-05T08:00:00+0000,160.82,158.6,158.6,stop,-1.4604,-1.0
2021-12-06T12:00:00+0000,2021-12-06T22:00:00+0000,148.25,141.2,162.35,target,9.431,2.0
2021-12-08T00:00:00+0000,2021-12-08T08:00:00+0000,161.76,158.75,167.78,target,3.6416,2.0
2021-12-09T13:00:00+0000,2021-12-09T14:00:00+0000,160.06,157.3,157.3,stop,-1.8044,-1.0
2021-12-10T09:00:00+0000,2021-12-10T13:00:00+0000,151.96,149.12,157.64,target,3.6578,2.0
2021-12-12T11:00:00+0000,2021-12-12T17:00:00+0000,155.47,153.09,160.23,target,2.9817,2.0
2021-12-13T09:00:00+0000,2021-12-13T14:00:00+0000,155.79,152.25,152.25,stop,-2.3523,-1.0
2021-12-14T07:00:00+0000,2021-12-14T11:00:00+0000,145.66,143.0,150.98,target,3.5723,2.0
2021-12-15T19:00:00+0000,2021-12-17T14:00:00+0000,147.0,141.67,141.67,stop,-3.7059,-1.0
2021-12-17T16:00:00+0000,2021-12-19T14:00:00+0000,146.14,141.01,156.4,target,6.9407,2.0
2021-12-20T15:00:00+0000,2021-12-23T17:00:00+0000,150.19,145.11,160.35,target,6.6848,2.0
2021-12-25T01:00:00+0000,2021-12-25T17:00:00+0000,162.95,160.11,160.11,stop,-1.8229,-1.0
2021-12-26T16:00:00+0000,2021-12-27T12:00:00+0000,154.99,153.18,158.61,target,2.2556,2.0
2021-12-29T14:00:00+0000,2021-12-29T23:00:00+0000,148.83,145.2,145.2,stop,-2.519,-1.0
2021-12-31T00:00:00+0000,2021-12-31T08:00:00+0000,147.89,146.3,151.07,target,2.0702,2.0
2022-01-02T06:00:00+0000,2022-01-02T16:00:00+0000,149.21,147.82,151.99,target,1.7831,2.0
2022-01-03T06:00:00+0000,2022-01-03T09:00:00+0000,150.54,149.16,149.16,stop,-0.9967,-1.0
2022-01-03T23:00:00+0000,2022-01-04T18:00:00+0000,148.0,145.95,145.95,stop,-1.4651,-1.0
2022-01-05T01:00:00+0000,2022-01-05T19:00:00+0000,147.67,145.86,145.86,stop,-1.3057,-1.0
2022-01-07T09:00:00+0000,2022-01-08T18:00:00+0000,132.66,125.64,125.64,stop,-5.3717,-1.0
2022-01-08T22:00:00+0000,2022-01-10T14:00:00+0000,129.6,124.69,124.69,stop,-3.8686,-1.0
2022-01-10T17:00:00+0000,2022-01-12T19:00:00+0000,127.65,120.5,141.95,target,11.1225,2.0
2022-01-14T12:00:00+0000,2022-01-14T13:00:00+0000,138.51,135.96,143.61,target,3.602,2.0
2022-01-15T15:00:00+0000,2022-01-16T06:00:00+0000,147.59,144.56,144.56,stop,-2.133,-1.0
2022-01-17T02:00:00+0000,2022-01-17T02:00:00+0000,146.94,145.24,150.34,target,2.2339,2.0
2022-01-17T20:00:00+0000,2022-01-18T08:00:00+0000,150.46,144.13,144.13,stop,-4.2871,-1.0
2022-01-18T20:00:00+0000,2022-01-19T03:00:00+0000,140.8,139.03,139.03,stop,-1.3371,-1.0
2022-01-19T12:00:00+0000,2022-01-20T22:00:00+0000,136.78,133.01,133.01,stop,-2.8363,-1.0
2022-01-21T16:00:00+0000,2022-01-21T21:00:00+0000,123.8,117.01,117.01,stop,-5.5647,-1.0
2022-01-22T17:00:00+0000,2022-01-24T09:00:00+0000,107.84,104.06,104.06,stop,-3.5852,-1.0
2022-01-25T16:00:00+0000,2022-01-26T13:00:00+0000,107.15,105.09,111.27,target,3.7651,2.0
2022-01-29T17:00:00+0000,2022-01-30T20:00:00+0000,109.22,107.42,107.42,stop,-1.728,-1.0
2022-02-03T12:00:00+0000,2022-02-04T07:00:00+0000,107.84,105.22,113.08,target,4.7791,2.0
2022-02-08T21:00:00+0000,2022-02-10T11:00:00+0000,134.36,130.4,142.28,target,5.8146,2.0
2022-02-10T15:00:00+0000,2022-02-11T00:00:00+0000,139.32,133.68,133.68,stop,-4.1282,-1.0
2022-02-11T07:00:00+0000,2022-02-11T18:00:00+0000,133.27,130.67,130.67,stop,-2.0309,-1.0
2022-02-13T21:00:00+0000,2022-02-14T01:00:00+0000,126.07,123.36,123.36,stop,-2.2296,-1.0
2022-02-14T07:00:00+0000,2022-02-14T19:00:00+0000,124.46,121.99,121.99,stop,-2.0646,-1.0
2022-02-15T23:00:00+0000,2022-02-15T23:00:00+0000,129.71,128.73,131.67,target,1.4311,2.0
2022-02-16T20:00:00+0000,2022-02-17T04:00:00+0000,129.06,125.36,125.36,stop,-2.9469,-1.0
2022-02-17T07:00:00+0000,2022-02-17T08:00:00+0000,126.97,124.81,124.81,stop,-1.7812,-1.0
2022-02-19T01:00:00+0000,2022-02-19T11:00:00+0000,115.53,114.05,114.05,stop,-1.3611,-1.0
2022-02-19T14:00:00+0000,2022-02-20T04:00:00+0000,115.56,112.87,112.87,stop,-2.4078,-1.0
2022-02-20T12:00:00+0000,2022-02-21T11:00:00+0000,110.59,108.31,108.31,stop,-2.1417,-1.0
2022-02-21T15:00:00+0000,2022-02-21T21:00:00+0000,110.95,106.8,106.8,stop,-3.8204,-1.0
2022-02-22T09:00:00+0000,2022-02-22T14:00:00+0000,103.04,101.0,107.12,target,3.8796,2.0
2022-02-28T02:00:00+0000,2022-02-28T06:00:00+0000,103.6,101.02,101.02,stop,-2.5703,-1.0
2022-03-01T18:00:00+0000,2022-03-02T13:00:00+0000,112.2,110.39,110.39,stop,-1.6932,-1.0
2022-03-02T15:00:00+0000,2022-03-03T15:00:00+0000,111.94,109.01,109.01,stop,-2.6975,-1.0
2022-03-04T11:00:00+0000,2022-03-04T14:00:00+0000,107.45,104.87,104.87,stop,-2.4811,-1.0
2022-03-07T09:00:00+0000,2022-03-07T13:00:00+0000,99.71,98.35,102.43,target,2.6479,2.0
2022-03-08T18:00:00+0000,2022-03-09T03:00:00+0000,100.9,98.89,104.92,target,3.9041,2.0
2022-03-10T13:00:00+0000,2022-03-10T13:00:00+0000,101.86,100.1,100.1,stop,-1.8079,-1.0
2022-03-10T15:00:00+0000,2022-03-14T15:00:00+0000,102.87,99.4,104.2,time,1.2129,0.3833
2022-03-14T22:00:00+0000,2022-03-15T16:00:00+0000,103.28,101.61,106.62,target,3.1539,2.0
2022-03-21T16:00:00+0000,2022-03-22T02:00:00+0000,115.12,113.19,118.98,target,3.273,2.0
2022-03-23T13:00:00+0000,2022-03-24T15:00:00+0000,120.4,118.51,124.18,target,3.0595,2.0
2022-03-25T21:00:00+0000,2022-03-27T23:00:00+0000,124.12,121.46,129.44,target,4.2062,2.0
2022-03-31T11:00:00+0000,2022-03-31T13:00:00+0000,130.18,128.14,128.14,stop,-1.6471,-1.0
2022-04-03T01:00:00+0000,2022-04-03T01:00:00+0000,125.73,124.38,124.38,stop,-1.1537,-1.0
2022-04-03T04:00:00+0000,2022-04-03T15:00:00+0000,124.97,123.57,127.77,target,2.1605,2.0
2022-04-06T07:00:00+0000,2022-04-06T11:00:00+0000,120.87,119.4,119.4,stop,-1.2962,-1.0
2022-04-08T15:00:00+0000,2022-04-08T23:00:00+0000,114.04,110.84,110.84,stop,-2.886,-1.0
2022-04-09T17:00:00+0000,2022-04-09T20:00:00+0000,111.12,110.53,112.3,target,0.9819,2.0
2022-04-10T12:00:00+0000,2022-04-10T22:00:00+0000,112.62,111.09,111.09,stop,-1.4386,-1.0
2022-04-12T05:00:00+0000,2022-04-13T09:00:00+0000,103.28,101.6,106.64,target,3.1733,2.0
2022-04-16T22:00:00+0000,2022-04-17T00:00:00+0000,111.7,110.07,114.96,target,2.8385,2.0
2022-04-20T06:00:00+0000,2022-04-20T13:00:00+0000,112.89,112.02,112.02,stop,-0.8507,-1.0
2022-04-20T17:00:00+0000,2022-04-21T05:00:00+0000,112.58,110.61,110.61,stop,-1.8299,-1.0
2022-04-21T11:00:00+0000,2022-04-21T19:00:00+0000,111.91,110.02,110.02,stop,-1.7689,-1.0
2022-04-24T15:00:00+0000,2022-04-24T16:00:00+0000,105.1,103.59,103.59,stop,-1.5167,-1.0
2022-04-24T19:00:00+0000,2022-04-25T00:00:00+0000,104.54,103.43,103.43,stop,-1.1418,-1.0
2022-04-25T12:00:00+0000,2022-04-26T23:00:00+0000,101.71,98.06,98.06,stop,-3.6686,-1.0
2022-04-29T14:00:00+0000,2022-04-29T18:00:00+0000,101.57,99.2,99.2,stop,-2.4134,-1.0
2022-04-30T12:00:00+0000,2022-04-30T14:00:00+0000,100.63,100.14,100.14,stop,-0.5669,-1.0
2022-04-30T16:00:00+0000,2022-04-30T17:00:00+0000,100.38,99.13,99.13,stop,-1.3253,-1.0
2022-05-01T06:00:00+0000,2022-05-02T22:00:00+0000,96.68,94.3,101.44,target,4.8435,2.0
2022-05-06T15:00:00+0000,2022-05-08T02:00:00+0000,95.76,92.43,92.43,stop,-3.5574,-1.0
2022-05-08T15:00:00+0000,2022-05-08T17:00:00+0000,93.64,92.74,92.74,stop,-1.0411,-1.0
2022-05-11T09:00:00+0000,2022-05-11T12:00:00+0000,79.89,75.15,75.15,stop,-6.0132,-1.0
2022-05-11T14:00:00+0000,2022-05-11T19:00:00+0000,76.68,67.63,67.63,stop,-11.8823,-1.0
2022-05-12T08:00:00+0000,2022-05-16T08:00:00+0000,61.57,54.28,66.8,time,8.4144,0.7174
2022-05-16T11:00:00+0000,2022-05-17T16:00:00+0000,67.67,64.87,73.27,target,8.1955,2.0
2022-05-18T20:00:00+0000,2022-05-18T23:00:00+0000,68.34,66.23,66.23,stop,-3.1675,-1.0
2022-05-19T03:00:00+0000,2022-05-19T15:00:00+0000,66.9,64.56,71.58,target,6.9155,2.0
2022-05-20T20:00:00+0000,2022-05-23T09:00:00+0000,68.9,66.71,73.28,target,6.277,2.0
2022-05-24T10:00:00+0000,2022-05-24T13:00:00+0000,69.75,68.03,68.03,stop,-2.5459,-1.0
2022-05-24T16:00:00+0000,2022-05-26T05:00:00+0000,69.32,67.02,67.02,stop,-3.3979,-1.0
2022-05-26T15:00:00+0000,2022-05-30T15:00:00+0000,64.28,60.31,66.32,time,3.0936,0.5139
2022-06-03T21:00:00+0000,2022-06-04T02:00:00+0000,62.18,61.55,61.55,stop,-1.0932,-1.0
2022-06-04T05:00:00+0000,2022-06-06T01:00:00+0000,62.38,61.18,64.78,target,3.7674,2.0
2022-06-08T06:00:00+0000,2022-06-08T08:00:00+0000,63.21,62.0,62.0,stop,-1.9943,-1.0
2022-06-08T14:00:00+0000,2022-06-08T18:00:00+0000,62.97,61.22,61.22,stop,-2.8591,-1.0
2022-06-10T06:00:00+0000,2022-06-10T09:00:00+0000,59.89,59.25,59.25,stop,-1.1486,-1.0
2022-06-11T01:00:00+0000,2022-06-11T09:00:00+0000,57.28,55.99,55.99,stop,-2.3321,-1.0
2022-06-12T15:00:00+0000,2022-06-12T23:00:00+0000,51.54,48.7,48.7,stop,-5.5903,-1.0
2022-06-13T16:00:00+0000,2022-06-14T01:00:00+0000,43.17,40.95,40.95,stop,-5.2225,-1.0
2022-06-14T03:00:00+0000,2022-06-15T19:00:00+0000,43.28,40.29,49.26,target,13.737,2.0
2022-06-18T11:00:00+0000,2022-06-18T19:00:00+0000,45.64,43.6,43.6,stop,-4.5498,-1.0
2022-06-18T22:00:00+0000,2022-06-19T11:00:00+0000,44.77,41.45,51.41,target,14.7514,2.0
2022-06-23T18:00:00+0000,2022-06-24T02:00:00+0000,54.69,53.4,57.27,target,4.6375,2.0
2022-06-24T19:00:00+0000,2022-06-25T17:00:00+0000,55.37,54.3,57.51,target,3.7849,2.0
2022-06-26T17:00:00+0000,2022-06-26T22:00:00+0000,58.49,57.38,57.38,stop,-1.9778,-1.0
2022-06-28T07:00:00+0000,2022-06-28T18:00:00+0000,55.67,53.83,53.83,stop,-3.3852,-1.0
2022-06-29T14:00:00+0000,2022-06-30T06:00:00+0000,52.43,51.42,51.42,stop,-2.0064,-1.0
2022-06-30T13:00:00+0000,2022-06-30T13:00:00+0000,51.51,50.18,50.18,stop,-2.662,-1.0
2022-06-30T15:00:00+0000,2022-06-30T23:00:00+0000,51.15,50.06,53.33,target,4.182,2.0
2022-07-02T02:00:00+0000,2022-07-02T02:00:00+0000,51.03,50.59,50.59,stop,-0.9422,-1.0
2022-07-02T11:00:00+0000,2022-07-03T04:00:00+0000,50.69,49.71,49.71,stop,-2.0133,-1.0
2022-07-04T10:00:00+0000,2022-07-04T15:00:00+0000,50.47,49.7,52.01,target,2.9713,2.0
2022-07-05T19:00:00+0000,2022-07-07T23:00:00+0000,49.46,47.91,52.56,target,6.1877,2.0
2022-07-08T15:00:00+0000,2022-07-09T23:00:00+0000,51.91,50.74,54.25,target,4.4278,2.0
2022-07-10T22:00:00+0000,2022-07-11T06:00:00+0000,52.65,50.6,50.6,stop,-3.9736,-1.0
2022-07-11T13:00:00+0000,2022-07-11T13:00:00+0000,51.14,50.52,50.52,stop,-1.2924,-1.0
2022-07-13T15:00:00+0000,2022-07-14T18:00:00+0000,47.88,46.2,51.24,target,6.9375,2.0
2022-07-16T09:00:00+0000,2022-07-16T12:00:00+0000,51.36,51.04,52.0,target,1.1661,2.0
2022-07-17T15:00:00+0000,2022-07-17T17:00:00+0000,55.37,54.53,54.53,stop,-1.5971,-1.0
2022-07-17T19:00:00+0000,2022-07-17T22:00:00+0000,55.08,54.32,56.6,target,2.6796,2.0
2022-07-20T02:00:00+0000,2022-07-20T14:00:00+0000,57.97,56.91,60.09,target,3.5771,2.0
2022-07-21T08:00:00+0000,2022-07-22T09:00:00+0000,56.34,55.11,58.8,target,4.2863,2.0
