trade_count,assets_tested,net_return_after_costs,profit_factor,win_rate,average_trade,median_trade,expectancy,average_winner,average_loser,max_drawdown,return_over_dd,exposure,average_hold_bars,best_asset,worst_asset,concentration_warning,candidate_id,parameter_set,timeframe
13920,17,3.5130209748522624e+16,1.2147,49.3463,0.6652,-0.1035,0.6652,7.6268,-6.1168,-98.15,357923786614832.4,2.6763,2.6763,SOLUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""both"", ""exit"": ""atr"", ""range_mult"": 0.8}",1D
7187,17,316339541.8729,1.2104,48.2538,0.6657,-0.2863,0.6657,7.9374,-6.1152,-99.4737,3180133.6023,2.6986,2.6986,APTUSDT,BNBUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""atr"", ""range_mult"": 0.8}",1D
11942,17,2265505315794.305,1.2014,49.3468,0.633,-0.0998,0.633,7.6537,-6.2066,-98.6363,22968262163.4912,2.663,2.663,APTUSDT,LINKUSDT,False,CRABEL,"{""direction"": ""both"", ""exit"": ""atr"", ""range_mult"": 0.9}",1D
8345,17,5699415.0354,1.189,45.716,0.2269,-0.2102,0.2269,3.1212,-2.2107,-78.2658,72821.2322,0.0,0.0,ETHUSDT,DOTUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""close_exit"", ""range_mult"": 0.7}",1D
4987,17,668028.743,1.1837,49.7293,0.5724,-0.0389,0.5724,7.4178,-6.1993,-99.8749,6688.6529,2.617,2.617,ETHUSDT,LTCUSDT,False,CRABEL,"{""direction"": ""long"", ""exit"": ""atr"", ""range_mult"": 1.0}",1D
6172,17,36775.8628,1.1745,48.1529,0.5699,-0.3513,0.5699,7.9655,-6.2988,-99.9171,368.0636,2.6808,2.6808,APTUSDT,ETHUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""atr"", ""range_mult"": 0.9}",1D
10237,17,16462145.1906,1.1738,48.6178,0.5571,-0.2219,0.5571,7.7407,-6.24,-99.9866,164643.455,2.6418,2.6418,NEARUSDT,LINKUSDT,False,CRABEL,"{""direction"": ""both"", ""exit"": ""atr"", ""range_mult"": 1.0}",1D
8771,17,142137.9751,1.1678,45.4224,0.2141,-0.2226,0.2141,3.2808,-2.3382,-92.5493,1535.809,0.0,0.0,OPUSDT,SOLUSDT,False,CRABEL,"{""direction"": ""both"", ""exit"": ""close_exit"", ""range_mult"": 1.1}",1D
5250,17,2363.9331,1.1648,47.5619,0.5426,-0.3989,0.5426,8.0614,-6.277,-99.9867,23.6425,2.6653,2.6653,APTUSDT,LINKUSDT,True,CRABEL,"{""direction"": ""short"", ""exit"": ""atr"", ""range_mult"": 1.0}",1D
4282,17,11256.196,1.1613,48.8323,0.5145,-0.1989,0.5145,7.5854,-6.2336,-99.7296,112.8671,2.5829,2.5829,ETHUSDT,LTCUSDT,False,CRABEL,"{""direction"": ""long"", ""exit"": ""atr"", ""range_mult"": 1.1}",1D
7436,17,8832.4221,1.1522,45.468,0.1996,-0.2338,0.1996,3.3239,-2.4054,-93.6075,94.356,0.0,0.0,OPUSDT,LINKUSDT,False,CRABEL,"{""direction"": ""both"", ""exit"": ""close_exit"", ""range_mult"": 1.2}",1D
8771,17,-62.1282,1.1334,47.5658,0.4412,-0.4026,0.4412,7.8832,-6.3099,-99.9989,-0.6213,2.6166,2.6166,OPUSDT,LINKUSDT,True,CRABEL,"{""direction"": ""both"", ""exit"": ""atr"", ""range_mult"": 1.1}",1D
8345,17,-99.837,1.1317,48.3883,0.4167,-0.2641,0.4167,7.397,-6.1277,-100.0,-0.9984,2.9999,2.9999,ARBUSDT,BNBUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""time3"", ""range_mult"": 0.7}",1D
3617,17,-15.0239,1.1235,48.825,0.4027,-0.2802,0.4027,7.5041,-6.3727,-99.9516,-0.1503,2.5488,2.5488,NEARUSDT,LINKUSDT,False,CRABEL,"{""direction"": ""long"", ""exit"": ""atr"", ""range_mult"": 1.2}",1D
4489,17,-99.6665,1.1085,46.3578,0.3712,-0.5867,0.3712,8.1825,-6.3793,-100.0,-0.9967,2.6487,2.6487,OPUSDT,LINKUSDT,True,CRABEL,"{""direction"": ""short"", ""exit"": ""atr"", ""range_mult"": 1.1}",1D
7436,17,-99.93,1.1071,47.2969,0.3608,-0.4582,0.3608,7.8839,-6.3906,-100.0,-0.9993,2.5937,2.5937,OPUSDT,LINKUSDT,False,CRABEL,"{""direction"": ""both"", ""exit"": ""atr"", ""range_mult"": 1.2}",1D
7187,17,-99.9994,1.1018,47.7111,0.3251,-0.3391,0.3251,7.3739,-6.1066,-100.0,-1.0,2.9999,2.9999,APTUSDT,BNBUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""time3"", ""range_mult"": 0.8}",1D
3819,17,-99.9177,1.0926,45.8497,0.3211,-0.6034,0.3211,8.2668,-6.4067,-100.0,-0.9992,2.6363,2.6363,ARBUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""atr"", ""range_mult"": 1.2}",1D
7187,17,167.439,1.0891,44.7057,0.114,-0.2787,0.114,3.1165,-2.3135,-95.6546,1.7505,0.0,0.0,LINKUSDT,DOTUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""close_exit"", ""range_mult"": 0.8}",1D
6172,17,-100.0,1.0619,47.5535,0.2027,-0.427,0.2027,7.3111,-6.2426,-100.0,-1.0,2.9998,2.9998,APTUSDT,DOGEUSDT,True,CRABEL,"{""direction"": ""short"", ""exit"": ""time3"", ""range_mult"": 0.9}",1D
5250,17,-100.0,1.0534,46.9714,0.176,-0.4623,0.176,7.3905,-6.2145,-100.0,-1.0,2.9998,2.9998,APTUSDT,DOGEUSDT,True,CRABEL,"{""direction"": ""short"", ""exit"": ""time3"", ""range_mult"": 1.0}",1D
6172,17,-97.9418,1.031,43.989,0.041,-0.3201,0.041,3.1025,-2.3634,-99.7113,-0.9823,0.0,0.0,LINKUSDT,DOTUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""close_exit"", ""range_mult"": 0.9}",1D
4489,17,-100.0,1.0048,46.0236,0.0161,-0.6069,0.0161,7.3646,-6.2496,-100.0,-1.0,3.0,3.0,AVAXUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""time3"", ""range_mult"": 1.1}",1D
5250,17,-99.9176,0.982,43.0667,-0.0249,-0.352,-0.0249,3.1621,-2.4357,-99.9895,-0.9993,0.0,0.0,POLUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""close_exit"", ""range_mult"": 1.0}",1D
3819,17,-100.0,0.977,45.6664,-0.0783,-0.6034,-0.0783,7.2757,-6.2591,-100.0,-1.0,3.0,3.0,AVAXUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""time3"", ""range_mult"": 1.2}",1D
4489,17,-99.9938,0.9321,42.1252,-0.0989,-0.4209,-0.0989,3.2203,-2.5148,-99.9992,-0.9999,0.0,0.0,OPUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""close_exit"", ""range_mult"": 1.1}",1D
3819,17,-99.9967,0.9007,41.7125,-0.15,-0.4445,-0.15,3.2625,-2.5921,-99.9994,-1.0,0.0,0.0,TRXUSDT,XRPUSDT,False,CRABEL,"{""direction"": ""short"", ""exit"": ""close_exit"", ""range_mult"": 1.2}",1D
739,17,6748588.8632,1.7252,45.4668,3.6034,-2.0955,3.6034,18.8539,-9.1116,-90.0647,74930.4275,9.6617,9.6617,DOGEUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
742,17,5386643.3294,1.7197,44.6092,3.5451,-2.3942,3.5451,18.9894,-8.8931,-89.6336,60096.2675,9.5445,9.5445,DOGEUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
715,17,1071075.8159,1.6686,46.8531,3.6229,-1.3489,3.6229,19.2975,-10.1955,-87.4802,12243.6422,10.758,10.758,DOGEUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
737,17,1518119.2271,1.6641,45.9973,3.4521,-1.9119,3.4521,18.8067,-9.6263,-83.5035,18180.3031,9.8562,9.8562,DOGEUSDT,ADAUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
701,17,331853.9166,1.6428,47.5036,3.5719,-1.1484,3.5719,19.2162,-10.5845,-94.9568,3494.787,11.1398,11.1398,DOGEUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
711,17,198605.4263,1.6142,46.5541,3.4275,-1.3534,3.4275,19.3487,-10.4407,-93.2858,2129.0007,10.9212,10.9212,DOGEUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
865,17,3943.4177,1.4357,47.1676,2.4114,-1.1052,2.4114,16.8459,-10.4753,-98.6741,39.9641,11.1803,11.1803,XRPUSDT,ADAUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1788,17,55671995.0476,1.4332,42.5615,2.39,-2.8047,2.39,18.5771,-9.6045,-99.9899,556775.9551,9.321,9.321,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
1777,17,13154025.2897,1.4231,42.7124,2.3732,-2.6912,2.3732,18.6886,-9.7912,-99.9852,131559.7535,9.4378,9.4378,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
1659,17,2436762.5068,1.4164,45.6299,2.425,-1.5553,2.425,18.0774,-10.7113,-99.9969,24368.3836,10.6817,10.6817,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
920,17,5321.4485,1.4136,44.1304,2.1453,-2.3428,2.1453,16.6136,-9.283,-97.8547,54.3811,9.5033,9.5033,SOLUSDT,ADAUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1638,17,647412.4604,1.4064,45.9707,2.4078,-1.4403,2.4078,18.1264,-10.9663,-99.9965,6474.353,10.9133,10.9133,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
915,17,3659.4102,1.4046,44.4809,2.1384,-2.2648,2.1384,16.6906,-9.5206,-98.6531,37.0937,9.6339,9.6339,SOLUSDT,ADAUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
903,17,2644.0877,1.4009,45.2935,2.1693,-1.8303,2.1693,16.7372,-9.8919,-96.3129,27.4531,9.9192,9.9192,SOLUSDT,ADAUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1500,17,20818.3071,1.3965,46.0,2.3454,-1.5245,2.3454,17.9584,-10.9546,-99.9959,208.1915,10.5573,10.5573,NEARUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
1473,17,13609.3204,1.3926,46.6395,2.3286,-1.2085,2.3286,17.7086,-11.1143,-99.9933,136.1023,10.871,10.871,NEARUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
1649,17,305996.6081,1.39,45.7247,2.2961,-1.5367,2.2961,17.8985,-10.8483,-99.9976,3060.0398,10.7926,10.7926,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
880,17,668.1461,1.3853,46.0227,2.1603,-1.3512,2.1603,16.8777,-10.3883,-99.4696,6.7171,10.8023,10.8023,XRPUSDT,ADAUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1490,17,7709.1578,1.3799,46.1074,2.2547,-1.3877,2.2547,17.7626,-11.0129,-99.9971,77.0938,10.6295,10.6295,AVAXUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
1819,17,1333273.3889,1.3794,45.6295,2.0829,-2.4107,2.0829,16.5953,-10.0965,-98.2441,13571.0266,9.6526,9.6526,AVAXUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1573,17,181485.7302,1.3763,44.3738,2.0503,-2.7687,2.0503,16.9002,-9.7957,-99.5335,1823.3633,9.5779,9.5779,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
1763,17,275712.0876,1.3748,42.6546,2.1502,-2.7083,2.1502,18.4915,-10.0047,-99.994,2757.286,9.5122,9.5122,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
1599,17,221585.8746,1.3747,43.0894,2.0383,-3.0683,2.0383,17.3561,-9.5595,-99.9856,2216.179,9.3265,9.3265,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
2089,17,2257483.0939,1.373,43.9923,2.0943,-2.4267,2.0943,17.5252,-10.0261,-99.9581,22584.3002,9.4007,9.4007,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
2077,17,955173.3958,1.3727,43.9576,2.1023,-2.3833,2.1023,17.6155,-10.0657,-99.9803,9553.6162,9.5498,9.5498,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
1917,17,20862.7208,1.3563,47.3135,2.1179,-0.7792,2.1179,17.0402,-11.2826,-99.9926,208.6426,10.8858,10.8858,AVAXUSDT,LINKUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
874,17,90.8777,1.3548,45.9954,2.0365,-1.3425,2.0365,16.9048,-10.6269,-99.7995,0.9106,10.9142,10.9142,XRPUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1609,17,35741.265,1.3484,42.6973,1.8884,-3.2692,1.8884,17.1187,-9.46,-99.9945,357.4322,9.2436,9.2436,AVAXUSDT,LINKUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 10, ""pivot_delay"": 3, ""rsi"": 14}",1D
1934,17,5811.1511,1.3396,47.3113,2.0042,-0.8888,2.0042,16.7101,-11.2007,-99.9946,58.1146,10.7549,10.7549,AVAXUSDT,LINKUSDT,True,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
790,17,1887.3038,1.3341,41.3924,1.7802,-2.7787,1.7802,17.1724,-9.0908,-95.9673,19.6661,9.4747,9.4747,SOLUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
2073,17,16730.9438,1.3308,43.8495,1.8936,-2.3899,1.8936,17.3744,-10.1958,-99.9961,167.316,9.63,9.63,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
1933,17,1915.4221,1.3261,46.8702,1.9279,-0.9504,1.9279,16.7258,-11.1265,-99.9911,19.1559,10.8629,10.8629,AVAXUSDT,LINKUSDT,True,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
1709,17,275.4537,1.3098,46.0503,1.8101,-1.3489,1.8101,16.6191,-10.8306,-99.9648,2.7555,10.9011,10.9011,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
1851,17,3720.4617,1.3001,44.3004,1.6537,-2.9962,1.6537,16.1717,-9.8932,-99.9595,37.2197,9.436,9.436,AVAXUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
743,17,178.529,1.2999,44.5491,1.7461,-1.6188,1.7461,16.9896,-10.5005,-98.1612,1.8187,11.0404,11.0404,AVAXUSDT,ETHUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
755,17,169.5566,1.2935,43.9735,1.7028,-1.6757,1.7028,17.0672,-10.3563,-97.5024,1.739,10.7722,10.7722,AVAXUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
751,17,147.6169,1.2924,44.2077,1.701,-1.665,1.701,17.006,-10.4261,-97.8877,1.508,10.9174,10.9174,AVAXUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
1725,17,3.4179,1.2915,45.6232,1.7099,-1.5184,1.7099,16.6038,-10.7863,-99.8742,0.0342,10.7623,10.7623,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
923,17,66.4039,1.285,46.4789,1.6366,-0.9583,1.6366,15.8749,-10.7283,-99.6124,0.6666,11.0444,11.0444,OPUSDT,DOGEUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
969,17,414.0396,1.2832,43.2405,1.5105,-2.1722,1.5105,15.8284,-9.3972,-98.9922,4.1825,9.547,9.547,SOLUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
933,17,32.6777,1.2746,46.0879,1.5807,-1.0829,1.5807,15.9213,-10.6788,-99.625,0.328,10.8349,10.8349,SOLUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
788,17,45.4604,1.2664,40.8629,1.4831,-3.0581,1.4831,17.2524,-9.4133,-97.5628,0.466,9.5241,9.5241,LINKUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
1871,17,-44.903,1.2525,43.2924,1.4071,-3.1872,1.4071,16.1223,-9.827,-99.9814,-0.4491,9.3169,9.3169,AVAXUSDT,DOTUSDT,False,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
970,17,-10.9144,1.247,43.1959,1.3565,-2.1833,1.3565,15.8549,-9.6685,-99.362,-0.1098,9.6412,9.6412,LINKUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
1733,17,-98.9709,1.2419,45.2395,1.4548,-1.769,1.4548,16.5088,-10.9818,-99.8843,-0.9909,10.637,10.637,AVAXUSDT,LTCUSDT,True,BIGBELUGA,"{""atr_len"": 10, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""choch"", ""ms"": 5, ""pivot_delay"": 3, ""rsi"": 14}",1D
958,17,-48.7717,1.2356,43.8413,1.316,-1.8885,1.316,15.7413,-9.9454,-99.828,-0.4886,9.8967,9.8967,AVAXUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
932,17,-82.8208,1.2351,45.7082,1.38,-1.1626,1.38,15.8602,-10.8109,-99.8948,-0.8291,10.927,10.927,OPUSDT,LTCUSDT,False,BIGBELUGA,"{""atr_len"": 14, ""atr_mult"": 3, ""hold"": 12, ""mode"": ""combined"", ""ms"": 5, ""pivot_delay"": 1, ""rsi"": 14}",1D
776,17,-65.8345,1.2286,41.4948,1.3168,-2.6877,1.3168,17.0586,-9.848,-99.1042,-0.6643,9.7139,9.7139,AVAXUSDT,OPUSDT,False,BIGBELUGA,"{""atr_len"": 21, ""atr_mult"": 2, ""hold"": 12, ""mode"": ""combined"", ""ms"": 10, ""pivot_delay"": 1, ""rsi"": 14}",1D
874,17,6732.5051,1.3557,66.3616,1.052,1.9516,1.052,6.0426,-8.7932,-91.8211,73.322,4.1396,4.1396,ADAUSDT,DOGEUSDT,False,LINDA_5SMA,"{""atr_stop"": 0, ""hold"": 10, ""sma"": 8, ""trend"": ""sma200""}",1D
1155,17,5778.5183,1.3001,63.3766,0.8263,1.4842,0.8263,5.6488,-7.5192,-89.374,64.6555,3.1714,3.1714,ETHUSDT,DOGEUSDT,True,LINDA_5SMA,"{""atr_stop"": 0, ""hold"": 10, ""sma"": 5, ""trend"": ""sma200""}",1D
1226,17,596.8408,1.2274,65.4976,0.7064,1.8486,0.7064,5.8218,-9.0043,-93.8112,6.3621,4.2455,4.2455,ETHUSDT,SOLUSDT,False,LINDA_5SMA,"{""atr_stop"": 0, ""hold"": 10, ""sma"": 8, ""trend"": ""sma50""}",1D
874,17,506.6509,1.2196,65.9039,0.7166,1.9164,0.7166,6.0386,-9.5701,-97.9929,5.1703,3.2643,3.2643,ETHUSDT,DOTUSDT,False,LINDA_5SMA,"{""atr_stop"": 2, ""hold"": 10, ""sma"": 8, ""trend"": ""sma200""}",1D
1617,17,491.293,1.1969,61.7811,0.5607,1.3856,0.5607,5.5173,-7.4515,-94.5077,5.1984,3.2727,3.2727,ETHUSDT,DOTUSDT,True,LINDA_5SMA,"{""atr_stop"": 0, ""hold"": 10, ""sma"": 5, ""trend"": ""sma50""}",1D
1226,17,-4.9928,1.1412,65.0082,0.4691,1.8406,0.4691,5.8299,-9.4903,-98.2458,-0.0508,3.2716,3.2716,ETHUSDT,DOTUSDT,False,LINDA_5SMA,"{""atr_stop"": 2, ""hold"": 10, ""sma"": 8, ""trend"": ""sma50""}",1D
1155,17,-73.6008,1.1136,62.7706,0.3605,1.4525,0.3605,5.6316,-8.5268,-99.5306,-0.7395,2.5576,2.5576,ETHUSDT,DOGEUSDT,True,LINDA_5SMA,"{""atr_stop"": 2, ""hold"": 10, ""sma"": 5, ""trend"": ""sma200""}",1D
1617,17,-94.0612,1.0809,61.2863,0.2526,1.3495,0.2526,5.5086,-8.068,-99.7841,-0.9426,2.5788,2.5788,ETHUSDT,DOGEUSDT,True,LINDA_5SMA,"{""atr_stop"": 2, ""hold"": 10, ""sma"": 5, ""trend"": ""sma50""}",1D
326,17,14344.6541,1.5289,42.9448,3.2872,-4.663,3.2872,22.1269,-10.8933,-87.9501,163.0999,12.2883,12.2883,BNBUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 20, ""hold"": 20, ""tol"": 0.015}",1D
326,17,14344.6541,1.5289,42.9448,3.2872,-4.663,3.2872,22.1269,-10.8933,-87.9501,163.0999,12.2883,12.2883,BNBUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 50, ""hold"": 20, ""tol"": 0.015}",1D
325,17,11544.4237,1.516,42.4615,3.231,-5.1682,3.231,22.3564,-10.8828,-87.9501,131.261,12.2554,12.2554,TRXUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 100, ""hold"": 20, ""tol"": 0.015}",1D
433,17,750.2951,1.3401,40.1848,2.2688,-4.7166,2.2688,22.2464,-11.1524,-94.7444,7.9191,12.3233,12.3233,ADAUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 20, ""hold"": 20, ""tol"": 0.025}",1D
433,17,750.2951,1.3401,40.1848,2.2688,-4.7166,2.2688,22.2464,-11.1524,-94.7444,7.9191,12.3233,12.3233,ADAUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 50, ""hold"": 20, ""tol"": 0.025}",1D
