entry_time,exit_time,entry,stop,exit,reason,ret_net_pct,R
2023-11-03T10:00:00+0000,2023-11-03T10:00:00+0000,11.024,10.902,10.976,trail,-0.5154,-0.3934
2023-11-06T02:00:00+0000,2023-11-06T02:00:00+0000,12.184,12.125,12.125,stop,-0.5642,-1.0
2023-11-06T08:00:00+0000,2023-11-06T13:00:00+0000,12.458,12.263,12.453,trail,-0.1201,-0.0256
2023-11-07T20:00:00+0000,2023-11-07T22:00:00+0000,13.069,12.538,12.991,trail,-0.6768,-0.1469
2023-11-17T20:00:00+0000,2023-11-18T00:00:00+0000,13.536,13.045,13.488,trail,-0.4346,-0.0978
2023-11-22T06:00:00+0000,2023-11-22T22:00:00+0000,14.072,13.73,14.269,trail,1.3199,0.576
2023-11-23T20:00:00+0000,2023-11-23T23:00:00+0000,14.525,14.362,14.402,trail,-0.9268,-0.7546
2023-11-28T13:00:00+0000,2023-11-28T22:00:00+0000,14.23,14.074,14.496,trail,1.7893,1.7051
2023-11-30T13:00:00+0000,2023-11-30T13:00:00+0000,14.618,14.538,14.538,stop,-0.6273,-1.0
2023-12-06T03:00:00+0000,2023-12-06T03:00:00+0000,15.86,15.714,15.714,stop,-1.0006,-1.0
2023-12-07T19:00:00+0000,2023-12-07T19:00:00+0000,15.314,15.162,15.241,trail,-0.5567,-0.4803
2023-12-10T22:00:00+0000,2023-12-11T00:00:00+0000,16.274,16.107,16.19,trail,-0.5962,-0.503
2023-12-20T17:00:00+0000,2023-12-20T19:00:00+0000,14.582,14.511,14.511,stop,-0.5669,-1.0
2024-01-02T04:00:00+0000,2024-01-02T11:00:00+0000,15.718,15.674,15.884,trail,0.9761,3.7727
2024-01-05T09:00:00+0000,2024-01-05T11:00:00+0000,14.408,14.102,14.193,trail,-1.5722,-0.7026
2024-01-20T01:00:00+0000,2024-01-20T09:00:00+0000,15.81,15.424,15.988,trail,1.0459,0.4611
2024-01-26T18:00:00+0000,2024-01-26T19:00:00+0000,14.176,14.106,14.106,stop,-0.5738,-1.0
2024-02-01T09:00:00+0000,2024-02-01T09:00:00+0000,15.588,15.49,15.49,stop,-0.7087,-1.0
2024-02-10T05:00:00+0000,2024-02-10T05:00:00+0000,18.574,18.495,18.495,stop,-0.5053,-1.0
2024-02-10T15:00:00+0000,2024-02-11T13:00:00+0000,18.388,18.136,20.207,trail,9.8123,7.2183
2024-02-12T20:00:00+0000,2024-02-12T23:00:00+0000,20.624,20.288,20.474,trail,-0.8073,-0.4464
2024-02-14T11:00:00+0000,2024-02-14T12:00:00+0000,20.267,19.963,20.162,trail,-0.5981,-0.3454
2024-02-19T00:00:00+0000,2024-02-19T00:00:00+0000,20.135,20.013,20.013,stop,-0.6859,-1.0
2024-02-20T23:00:00+0000,2024-02-21T00:00:00+0000,19.373,19.13,19.13,stop,-1.3343,-1.0
2024-02-22T01:00:00+0000,2024-02-22T01:00:00+0000,18.455,18.34,18.34,stop,-0.7031,-1.0
2024-02-25T14:00:00+0000,2024-02-25T16:00:00+0000,18.666,18.476,18.573,trail,-0.5782,-0.4895
2024-03-01T03:00:00+0000,2024-03-01T03:00:00+0000,19.6,19.293,19.559,trail,-0.2892,-0.1336
2024-03-04T22:00:00+0000,2024-03-05T00:00:00+0000,20.527,20.191,20.216,trail,-1.5951,-0.9256
2024-03-12T21:00:00+0000,2024-03-12T21:00:00+0000,20.572,20.267,20.488,trail,-0.4883,-0.2754
2024-03-14T01:00:00+0000,2024-03-14T04:00:00+0000,20.636,20.505,20.505,stop,-0.7148,-1.0
2024-03-17T12:00:00+0000,2024-03-17T12:00:00+0000,18.355,18.15,18.15,stop,-1.1969,-1.0
2024-03-19T15:00:00+0000,2024-03-19T18:00:00+0000,17.53,17.265,17.652,trail,0.6159,0.4604
2024-03-21T16:00:00+0000,2024-03-21T18:00:00+0000,18.504,18.251,18.251,stop,-1.4473,-1.0
2024-03-22T19:00:00+0000,2024-03-22T21:00:00+0000,17.934,17.537,17.908,trail,-0.225,-0.0655
2024-04-04T02:00:00+0000,2024-04-04T02:00:00+0000,17.881,17.655,17.655,stop,-1.3439,-1.0
2024-04-07T00:00:00+0000,2024-04-07T06:00:00+0000,17.573,17.483,17.602,trail,0.085,0.3222
2024-04-15T01:00:00+0000,2024-04-15T02:00:00+0000,13.893,13.443,13.775,trail,-0.9293,-0.2622
2024-04-16T09:00:00+0000,2024-04-16T10:00:00+0000,13.624,13.304,13.304,stop,-2.4288,-1.0
2024-04-17T20:00:00+0000,2024-04-17T20:00:00+0000,13.239,12.849,13.1,trail,-1.1299,-0.3564
2024-04-19T08:00:00+0000,2024-04-19T20:00:00+0000,13.632,13.176,13.879,trail,1.7319,0.5417
2024-05-01T20:00:00+0000,2024-05-02T01:00:00+0000,12.991,12.661,13.055,trail,0.4126,0.1939
2024-05-04T12:00:00+0000,2024-05-04T21:00:00+0000,14.188,14.107,14.31,trail,0.7799,1.5062
2024-05-05T18:00:00+0000,2024-05-05T18:00:00+0000,14.424,14.353,14.353,stop,-0.5722,-1.0
2024-05-06T14:00:00+0000,2024-05-06T14:00:00+0000,14.865,14.687,14.687,stop,-1.2774,-1.0
2024-05-07T16:00:00+0000,2024-05-07T16:00:00+0000,14.489,14.359,14.46,trail,-0.2802,-0.2231
2024-05-08T16:00:00+0000,2024-05-08T19:00:00+0000,13.998,13.717,13.963,trail,-0.33,-0.1246
2024-05-19T17:00:00+0000,2024-05-19T19:00:00+0000,16.674,16.518,16.685,trail,-0.014,0.0705
2024-05-20T21:00:00+0000,2024-05-21T01:00:00+0000,16.836,16.347,17.011,trail,0.9594,0.3579
2024-05-30T04:00:00+0000,2024-05-30T05:00:00+0000,18.736,18.457,18.662,trail,-0.475,-0.2652
2024-06-05T19:00:00+0000,2024-06-05T20:00:00+0000,17.82,17.706,17.815,trail,-0.1081,-0.0439
2024-06-10T17:00:00+0000,2024-06-10T18:00:00+0000,16.086,15.828,15.981,trail,-0.7327,-0.407
2024-06-12T06:00:00+0000,2024-06-12T11:00:00+0000,15.21,15.081,15.196,trail,-0.172,-0.1085
2024-06-21T13:00:00+0000,2024-06-21T13:00:00+0000,14.415,14.271,14.271,stop,-1.079,-1.0
2024-06-24T15:00:00+0000,2024-06-24T15:00:00+0000,13.357,13.1,13.1,stop,-2.0041,-1.0
2024-06-29T03:00:00+0000,2024-06-29T05:00:00+0000,14.023,13.742,13.983,trail,-0.3652,-0.1423
2024-06-30T10:00:00+0000,2024-06-30T10:00:00+0000,13.628,13.518,13.591,trail,-0.3515,-0.3364
2024-07-01T19:00:00+0000,2024-07-01T21:00:00+0000,14.454,14.347,14.423,trail,-0.2945,-0.2897
2024-07-02T08:00:00+0000,2024-07-02T12:00:00+0000,14.548,14.454,14.593,trail,0.2293,0.4787
2024-07-03T08:00:00+0000,2024-07-03T10:00:00+0000,14.394,14.16,14.16,stop,-1.7057,-1.0
2024-07-05T13:00:00+0000,2024-07-06T01:00:00+0000,11.824,11.427,12.277,trail,3.7512,1.1411
2024-07-08T08:00:00+0000,2024-07-08T14:00:00+0000,12.586,12.427,13.001,trail,3.2173,2.6101
2024-07-12T15:00:00+0000,2024-07-13T13:00:00+0000,12.554,12.367,12.958,trail,3.1381,2.1604
2024-07-14T07:00:00+0000,2024-07-14T11:00:00+0000,13.053,12.95,13.099,trail,0.2724,0.4466
2024-07-14T18:00:00+0000,2024-07-16T05:00:00+0000,13.241,13.153,14.167,trail,6.9134,10.5227
2024-07-21T11:00:00+0000,2024-07-21T17:00:00+0000,14.191,13.964,14.383,trail,1.273,0.8458
2024-07-23T10:00:00+0000,2024-07-23T11:00:00+0000,14.052,13.761,13.975,trail,-0.628,-0.2646
2024-07-23T21:00:00+0000,2024-07-24T00:00:00+0000,13.901,13.667,13.809,trail,-0.7418,-0.3932
2024-07-25T23:00:00+0000,2024-07-26T10:00:00+0000,12.91,12.462,13.309,trail,3.0106,0.8906
2024-07-27T15:00:00+0000,2024-07-27T15:00:00+0000,13.697,13.634,13.634,stop,-0.54,-1.0
2024-08-04T00:00:00+0000,2024-08-04T07:00:00+0000,11.681,11.375,11.572,trail,-1.0131,-0.3562
2024-08-06T18:00:00+0000,2024-08-06T19:00:00+0000,10.178,10.162,10.162,stop,-0.2372,-1.0
2024-08-13T15:00:00+0000,2024-08-13T15:00:00+0000,10.365,10.19,10.299,trail,-0.7168,-0.3771
2024-08-16T08:00:00+0000,2024-08-16T09:00:00+0000,10.314,10.26,10.26,stop,-0.6036,-1.0
2024-08-18T18:00:00+0000,2024-08-18T21:00:00+0000,10.324,10.199,10.27,trail,-0.6031,-0.432
2024-08-30T20:00:00+0000,2024-08-31T08:00:00+0000,10.991,10.678,11.064,trail,0.5842,0.2332
2024-09-03T21:00:00+0000,2024-09-03T21:00:00+0000,10.431,10.209,10.391,trail,-0.4635,-0.1802
2024-09-04T18:00:00+0000,2024-09-04T18:00:00+0000,10.336,10.225,10.28,trail,-0.6218,-0.5045
2024-09-09T11:00:00+0000,2024-09-09T11:00:00+0000,10.542,10.535,10.535,stop,-0.1464,-1.0
2024-09-09T19:00:00+0000,2024-09-09T22:00:00+0000,10.529,10.374,10.558,trail,0.1954,0.1871
2024-09-17T07:00:00+0000,2024-09-17T11:00:00+0000,10.564,10.507,10.594,trail,0.204,0.5263
2024-09-17T17:00:00+0000,2024-09-17T18:00:00+0000,10.735,10.519,10.688,trail,-0.5178,-0.2176
2024-09-24T10:00:00+0000,2024-09-24T14:00:00+0000,11.446,11.404,11.404,stop,-0.4469,-1.0
2024-09-26T09:00:00+0000,2024-09-26T20:00:00+0000,12.153,12.115,12.483,trail,2.6354,8.6842
2024-10-18T04:00:00+0000,2024-10-18T12:00:00+0000,11.164,10.991,11.336,trail,1.4607,0.9942
2024-10-22T09:00:00+0000,2024-10-22T09:00:00+0000,11.976,11.951,11.951,stop,-0.2888,-1.0
2024-10-29T18:00:00+0000,2024-10-29T19:00:00+0000,11.591,11.465,11.543,trail,-0.4941,-0.381
2024-11-03T23:00:00+0000,2024-11-04T00:00:00+0000,10.779,10.655,10.655,stop,-1.2304,-1.0
2024-11-05T21:00:00+0000,2024-11-06T14:00:00+0000,10.801,10.606,11.689,trail,8.1415,4.5538
2024-11-07T18:00:00+0000,2024-11-08T02:00:00+0000,12.464,12.206,12.544,trail,0.5618,0.3101
2024-11-08T07:00:00+0000,2024-11-08T16:00:00+0000,12.763,12.633,13.099,trail,2.5526,2.5846
2024-11-18T19:00:00+0000,2024-11-18T19:00:00+0000,15.146,15.033,15.033,stop,-0.8261,-1.0
2024-11-18T21:00:00+0000,2024-11-19T00:00:00+0000,15.151,14.787,15.086,trail,-0.509,-0.1786
2024-11-21T07:00:00+0000,2024-11-21T09:00:00+0000,14.539,14.15,14.446,trail,-0.7197,-0.2391
2024-11-22T18:00:00+0000,2024-11-22T18:00:00+0000,15.437,14.977,15.271,trail,-1.1553,-0.3609
2024-11-24T20:00:00+0000,2024-11-25T01:00:00+0000,17.015,16.483,17.569,trail,3.176,1.0414
2024-11-25T07:00:00+0000,2024-11-25T13:00:00+0000,18.002,17.793,18.416,trail,2.2197,1.9809
2024-11-29T13:00:00+0000,2024-11-29T16:00:00+0000,17.999,17.793,18.022,trail,0.0478,0.1117
2024-11-30T05:00:00+0000,2024-11-30T10:00:00+0000,18.364,18.142,18.142,stop,-1.2889,-1.0
2024-12-02T11:00:00+0000,2024-12-03T03:00:00+0000,19.799,18.851,24.231,trail,22.305,4.6751
2024-12-07T05:00:00+0000,2024-12-07T07:00:00+0000,25.815,25.285,25.393,trail,-1.7147,-0.7962
2024-12-08T15:00:00+0000,2024-12-08T15:00:00+0000,26.238,26.224,26.224,stop,-0.1334,-1.0
2024-12-10T08:00:00+0000,2024-12-10T12:00:00+0000,23.068,22.276,22.276,stop,-3.5133,-1.0
2024-12-11T06:00:00+0000,2024-12-12T12:00:00+0000,22.338,21.977,27.772,trail,24.2463,15.0526
2024-12-14T03:00:00+0000,2024-12-14T12:00:00+0000,29.16,28.751,29.245,trail,0.2115,0.2078
2024-12-16T02:00:00+0000,2024-12-16T02:00:00+0000,29.197,28.583,28.583,stop,-2.183,-1.0
2024-12-16T12:00:00+0000,2024-12-16T13:00:00+0000,29.829,29.269,29.269,stop,-1.9574,-1.0
2024-12-28T19:00:00+0000,2024-12-29T00:00:00+0000,21.735,21.344,21.827,trail,0.3433,0.2353
2024-12-30T03:00:00+0000,2024-12-30T03:00:00+0000,21.401,20.844,21.087,trail,-1.5472,-0.5637
2025-01-14T12:00:00+0000,2025-01-15T04:00:00+0000,19.934,19.686,20.345,trail,1.9818,1.6573
2025-01-16T15:00:00+0000,2025-01-16T22:00:00+0000,22.447,22.218,22.88,trail,1.849,1.8908
2025-01-20T10:00:00+0000,2025-01-20T10:00:00+0000,25.635,25.522,25.522,stop,-0.5208,-1.0
2025-01-24T08:00:00+0000,2025-01-24T13:00:00+0000,25.932,25.331,25.982,trail,0.1128,0.0832
2025-01-29T23:00:00+0000,2025-01-30T12:00:00+0000,23.714,23.121,24.342,trail,2.5682,1.059
2025-01-31T09:00:00+0000,2025-01-31T17:00:00+0000,24.725,24.517,25.399,trail,2.646,3.2404
2025-02-03T09:00:00+0000,2025-02-03T09:00:00+0000,18.682,17.89,18.63,trail,-0.3583,-0.0657
2025-02-09T18:00:00+0000,2025-02-09T18:00:00+0000,18.688,18.365,18.595,trail,-0.5776,-0.2879
2025-02-10T07:00:00+0000,2025-02-10T12:00:00+0000,18.548,18.233,18.56,trail,-0.0153,0.0381
2025-02-12T19:00:00+0000,2025-02-13T04:00:00+0000,18.644,17.935,18.973,trail,1.6846,0.464
2025-02-19T09:00:00+0000,2025-02-19T12:00:00+0000,17.897,17.609,17.913,trail,0.0094,0.0556
2025-03-04T21:00:00+0000,2025-03-05T14:00:00+0000,14.334,14.019,15.703,trail,9.4707,4.346
2025-03-07T09:00:00+0000,2025-03-07T12:00:00+0000,16.878,16.412,16.899,trail,0.0444,0.0451
2025-03-16T07:00:00+0000,2025-03-16T09:00:00+0000,14.065,13.966,13.966,stop,-0.7839,-1.0
2025-03-19T02:00:00+0000,2025-03-19T07:00:00+0000,13.787,13.72,13.846,trail,0.3479,0.8806
2025-03-20T01:00:00+0000,2025-03-20T01:00:00+0000,14.829,14.777,14.777,stop,-0.4307,-1.0
2025-03-31T14:00:00+0000,2025-03-31T23:00:00+0000,13.296,13.094,13.501,trail,1.4618,1.0149
2025-04-02T18:00:00+0000,2025-04-02T20:00:00+0000,13.821,13.62,13.62,stop,-1.5343,-1.0
2025-04-04T19:00:00+0000,2025-04-05T02:00:00+0000,12.921,12.659,12.915,trail,-0.1264,-0.0229
2025-04-06T02:00:00+0000,2025-04-06T04:00:00+0000,12.801,12.689,12.76,trail,-0.4003,-0.3661
2025-04-17T19:00:00+0000,2025-04-17T19:00:00+0000,12.554,12.381,12.381,stop,-1.458,-1.0
2025-04-23T14:00:00+0000,2025-04-23T14:00:00+0000,14.917,14.87,14.87,stop,-0.3951,-1.0
2025-04-24T18:00:00+0000,2025-04-25T01:00:00+0000,14.82,14.713,14.91,trail,0.5273,0.8411
2025-04-27T21:00:00+0000,2025-04-27T23:00:00+0000,14.678,14.523,14.548,trail,-0.9657,-0.8387
2025-04-28T06:00:00+0000,2025-04-28T12:00:00+0000,14.795,14.552,14.87,trail,0.4269,0.3086
2025-04-28T21:00:00+0000,2025-04-29T02:00:00+0000,14.834,14.66,14.972,trail,0.8503,0.7931
2025-05-06T21:00:00+0000,2025-05-06T21:00:00+0000,13.484,13.404,13.404,stop,-0.6733,-1.0
2025-05-09T10:00:00+0000,2025-05-09T14:00:00+0000,16.069,15.753,15.753,stop,-2.0465,-1.0
2025-05-10T09:00:00+0000,2025-05-10T11:00:00+0000,16.24,16.094,16.094,stop,-0.979,-1.0
2025-05-11T01:00:00+0000,2025-05-11T01:00:00+0000,17.107,16.79,16.929,trail,-1.1205,-0.5615
2025-05-12T10:00:00+0000,2025-05-12T10:00:00+0000,17.339,17.228,17.228,stop,-0.7202,-1.0
2025-05-15T18:00:00+0000,2025-05-15T18:00:00+0000,16.537,15.994,16.073,trail,-2.8858,-0.8545
2025-05-20T23:00:00+0000,2025-05-21T01:00:00+0000,15.649,15.496,15.623,trail,-0.2461,-0.1699
2025-05-22T02:00:00+0000,2025-05-22T19:00:00+0000,16.087,15.979,16.656,trail,3.457,5.2685
2025-05-23T05:00:00+0000,2025-05-23T06:00:00+0000,16.9,16.741,16.741,stop,-1.0208,-1.0
2025-06-03T06:00:00+0000,2025-06-03T07:00:00+0000,14.179,14.038,14.121,trail,-0.4891,-0.4113
2025-06-10T15:00:00+0000,2025-06-10T15:00:00+0000,14.975,14.945,14.945,stop,-0.2803,-1.0
2025-06-15T16:00:00+0000,2025-06-15T17:00:00+0000,13.168,13.106,13.176,trail,-0.0192,0.129
2025-06-16T01:00:00+0000,2025-06-16T22:00:00+0000,13.26,13.132,13.778,trail,3.8265,4.0469
2025-06-20T10:00:00+0000,2025-06-20T13:00:00+0000,13.11,12.933,13.094,trail,-0.202,-0.0904
2025-06-24T21:00:00+0000,2025-06-24T22:00:00+0000,13.402,13.253,13.364,trail,-0.3635,-0.255
2025-06-29T10:00:00+0000,2025-06-29T13:00:00+0000,13.414,13.351,13.351,stop,-0.5497,-1.0
2025-06-30T02:00:00+0000,2025-06-30T02:00:00+0000,13.58,13.573,13.573,stop,-0.1315,-1.0
2025-06-30T17:00:00+0000,2025-06-30T22:00:00+0000,13.349,13.166,13.387,trail,0.2047,0.2077
2025-07-05T00:00:00+0000,2025-07-05T07:00:00+0000,13.159,13.023,13.182,trail,0.0948,0.1691
2025-07-06T00:00:00+0000,2025-07-06T02:00:00+0000,13.223,13.146,13.162,trail,-0.5413,-0.7922
2025-07-07T00:00:00+0000,2025-07-07T00:00:00+0000,13.478,13.426,13.426,stop,-0.4658,-1.0
2025-07-09T21:00:00+0000,2025-07-10T00:00:00+0000,14.168,13.932,14.148,trail,-0.2212,-0.0847
2025-07-16T16:00:00+0000,2025-07-16T22:00:00+0000,16.605,16.425,16.701,trail,0.4981,0.5333
2025-07-29T09:00:00+0000,2025-07-29T09:00:00+0000,18.438,18.208,18.311,trail,-0.7688,-0.5522
2025-08-05T12:00:00+0000,2025-08-05T12:00:00+0000,16.865,16.558,16.558,stop,-1.9003,-1.0
2025-08-06T09:00:00+0000,2025-08-06T12:00:00+0000,16.371,16.296,16.296,stop,-0.5381,-1.0
2025-08-08T06:00:00+0000,2025-08-08T15:00:00+0000,18.806,18.734,19.203,trail,2.031,5.5139
2025-08-10T18:00:00+0000,2025-08-10T20:00:00+0000,22.069,21.993,21.993,stop,-0.4244,-1.0
2025-08-24T20:00:00+0000,2025-08-24T20:00:00+0000,26.079,25.223,25.863,trail,-0.9083,-0.2523
2025-08-28T16:00:00+0000,2025-08-28T19:00:00+0000,24.775,23.836,24.479,trail,-1.2748,-0.3152
2025-09-01T11:00:00+0000,2025-09-01T11:00:00+0000,23.421,23.311,23.311,stop,-0.5497,-1.0
2025-09-03T17:00:00+0000,2025-09-03T23:00:00+0000,23.68,23.532,23.687,trail,-0.0504,0.0473
2025-09-07T00:00:00+0000,2025-09-07T06:00:00+0000,22.192,21.996,22.28,trail,0.3165,0.449
2025-09-10T05:00:00+0000,2025-09-10T11:00:00+0000,23.268,23.043,23.35,trail,0.2724,0.3644
2025-09-12T22:00:00+0000,2025-09-13T01:00:00+0000,24.927,24.903,24.975,trail,0.1126,2.0
2025-09-13T11:00:00+0000,2025-09-13T11:00:00+0000,25.258,25.162,25.162,stop,-0.4601,-1.0
2025-09-15T23:00:00+0000,2025-09-16T00:00:00+0000,23.616,23.307,23.503,trail,-0.5585,-0.3657
2025-09-18T11:00:00+0000,2025-09-19T03:00:00+0000,24.206,23.911,24.471,trail,1.0148,0.8983
2025-09-24T08:00:00+0000,2025-09-24T13:00:00+0000,21.714,21.37,21.554,trail,-0.8169,-0.4651
2025-09-26T15:00:00+0000,2025-09-27T02:00:00+0000,20.418,19.991,20.986,trail,2.7019,1.3302
2025-09-29T16:00:00+0000,2025-09-29T16:00:00+0000,21.38,20.891,21.29,trail,-0.501,-0.184
2025-09-30T22:00:00+0000,2025-09-30T22:00:00+0000,21.457,21.179,21.339,trail,-0.6299,-0.4245
2025-10-02T21:00:00+0000,2025-10-02T22:00:00+0000,22.814,22.712,22.712,stop,-0.5271,-1.0
2025-10-10T07:00:00+0000,2025-10-10T14:00:00+0000,22.332,22.25,22.25,stop,-0.4472,-1.0
2025-10-21T17:00:00+0000,2025-10-21T17:00:00+0000,18.344,17.897,18.301,trail,-0.3144,-0.0962
2025-10-24T08:00:00+0000,2025-10-24T11:00:00+0000,17.634,17.542,17.542,stop,-0.6017,-1.0
2025-10-25T21:00:00+0000,2025-10-25T21:00:00+0000,18.076,17.961,18.022,trail,-0.3787,-0.4696
2025-10-27T19:00:00+0000,2025-10-27T19:00:00+0000,18.689,18.398,18.481,trail,-1.193,-0.7148
2025-10-30T09:00:00+0000,2025-10-30T09:00:00+0000,18.182,17.92,17.971,trail,-1.2405,-0.8053
2025-11-09T18:00:00+0000,2025-11-10T14:00:00+0000,15.766,15.693,16.117,trail,2.1463,4.8082
2025-11-16T11:00:00+0000,2025-11-16T11:00:00+0000,14.356,14.237,14.237,stop,-0.9089,-1.0
2025-12-09T23:00:00+0000,2025-12-09T23:00:00+0000,14.486,14.216,14.399,trail,-0.6806,-0.3222
2026-01-02T12:00:00+0000,2026-01-02T14:00:00+0000,12.945,12.901,12.901,stop,-0.4199,-1.0
2026-01-14T18:00:00+0000,2026-01-14T18:00:00+0000,14.176,14.059,14.059,stop,-0.9053,-1.0
2026-01-17T17:00:00+0000,2026-01-17T19:00:00+0000,13.789,13.748,13.784,trail,-0.1163,-0.122
2026-01-21T23:00:00+0000,2026-01-21T23:00:00+0000,12.496,12.422,12.422,stop,-0.6722,-1.0
2026-01-26T04:00:00+0000,2026-01-26T09:00:00+0000,11.699,11.646,11.773,trail,0.5525,1.3962
2026-01-26T16:00:00+0000,2026-01-26T20:00:00+0000,11.914,11.806,11.879,trail,-0.3738,-0.3241
2026-01-27T22:00:00+0000,2026-01-28T01:00:00+0000,12.025,11.942,11.985,trail,-0.4126,-0.4819
2026-02-14T11:00:00+0000,2026-02-14T23:00:00+0000,8.927,8.881,9.085,trail,1.6899,3.4348
2026-02-16T23:00:00+0000,2026-02-17T05:00:00+0000,8.89,8.755,8.853,trail,-0.4962,-0.2741
2026-02-24T18:00:00+0000,2026-02-24T21:00:00+0000,8.231,8.143,8.193,trail,-0.5417,-0.4318
2026-02-28T15:00:00+0000,2026-03-01T06:00:00+0000,8.394,8.269,8.954,trail,6.5914,4.48
2026-03-09T07:00:00+0000,2026-03-09T07:00:00+0000,8.731,8.674,8.674,stop,-0.7328,-1.0
2026-03-10T18:00:00+0000,2026-03-10T18:00:00+0000,9.102,9.058,9.058,stop,-0.5634,-1.0
2026-03-13T15:00:00+0000,2026-03-13T15:00:00+0000,9.355,9.266,9.266,stop,-1.0314,-1.0
2026-03-31T04:00:00+0000,2026-03-31T07:00:00+0000,8.745,8.631,8.706,trail,-0.526,-0.3421
2026-04-05T17:00:00+0000,2026-04-06T16:00:00+0000,8.585,8.517,9.002,trail,4.7773,6.1324
2026-04-10T16:00:00+0000,2026-04-10T22:00:00+0000,9.055,8.968,9.086,trail,0.2624,0.3563
2026-04-13T16:00:00+0000,2026-04-14T05:00:00+0000,8.819,8.713,9.146,trail,3.6279,3.0849
